,phrase,label,sentiment,subjectivity,language,count
Tampa,Tampa,GPE,0.05000000000000001,0.18333333333333335,en,3
BANGKOK,BANGKOK,GPE,0.0375,0.23750000000000002,en,3
West Africa,West Africa,GPE,0.14444444444444446,0.47222222222222215,en,3
Guatemala,Guatemala,GPE,0.15416666666666667,0.30833333333333335,en,3
Lviv,Lviv,GPE,0.02277777777777777,0.6377777777777777,en,3
the Islamic Republic,the Islamic Republic,GPE,0.11666666666666668,0.4833333333333334,en,3
Naftogaz,Naftogaz,GPE,0.1111111111111111,0.03333333333333333,en,3
Belfast,Belfast,GPE,-0.39999999999999997,0.5333333333333333,en,3
Uttarakhand,Uttarakhand,GPE,-0.07184343434343436,0.49213564213564215,en,3
Lake America,Lake America,LOC,0.16666666666666666,0.3,en,3
South Carolina,South Carolina,GPE,-0.008333333333333326,0.39907407407407414,en,3
Cape Verde,Cape Verde,LOC,0.09015151515151515,0.39444444444444454,en,3
Kramatorsk,Kramatorsk,GPE,-0.013888888888888888,0.2333333333333333,en,3
Massachusetts,Massachusetts,GPE,0.09999999999999999,0.13333333333333333,en,3
Kent,Kent,GPE,0.020707070707070705,0.13939393939393938,en,3
Hadramout,Hadramout,GPE,-0.016666666666666666,0.29444444444444445,en,3
Tel Aviv,Tel Aviv,GPE,0.0,0.2380952380952381,en,3
New York City,New York City,GPE,0.12070707070707071,0.4671717171717171,en,3
the Galapagos Islands,the Galapagos Islands,LOC,-0.15555555555555559,0.7777777777777777,en,3
Bishkek,Bishkek,GPE,0.0,0.2111111111111111,en,3
Saudi Arabia’s,Saudi Arabia’s,GPE,0.05555555555555555,0.16666666666666666,en,3
Hague,Hague,GPE,0.2333333333333333,0.3666666666666667,en,3
Seattle,Seattle,GPE,0.05271464646464646,0.3666666666666667,en,3
the Atlantic Ocean,the Atlantic Ocean,LOC,-0.09280303030303029,0.5680555555555555,en,3
Saudi Arabia's,Saudi Arabia's,GPE,0.11666666666666665,0.2833333333333334,en,3
Basel,Basel,GPE,0.0,0.0,en,3
Shinsegae,Shinsegae,GPE,0.125,0.16666666666666666,en,3
Liaoning,Liaoning,GPE,0.13333333333333333,0.13333333333333333,en,3
OSLO,OSLO,GPE,0.0,0.0,en,3
Aramco,Aramco,GPE,0.14583333333333334,0.3625,en,3
Zaporozhye,Zaporozhye,GPE,-0.05555555555555556,0.22222222222222224,en,3
Southeast Asia,Southeast Asia,LOC,0.03472222222222222,0.20138888888888892,en,3
Yemens,Yemens,GPE,-0.06666666666666667,0.10000000000000002,en,3
TORONTO,TORONTO,GPE,0.042328042328042326,0.0902116402116402,en,3
